Sample ID,Sample Specimen Type (CV),Species (CV),Species NCBI Taxonomy ID,Parent Specimen ID,Parent Specimen Type (CV),Subject ID,Age ,Sex (CV),Genotype,Modality  (CV),Technique  (CV),Anatomical Structure (CV),Subspecimen Type (CV),Total Processed Subspecimens,Organization (CV),Investigator,Grant Number (CV),Data Collection (CV),R24 Name (CV),R24 link,Comments,Metadata Submission,Files per Sample
pBICCNsMMrBrainstemai2md190402,specimen,mouse,NCBI:txid10090,,,F005,,,,transcriptomics,10x Chromium 3' v3 sequencing,PG;NTB;PRNc;TRN;CSm;PRNr;CSl;RPA;POR;RM;RPO;VII;SOCm;SOCl,cell nucleus,1316,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q2,3
pBICCNsMMrBrainstemai8md190402,specimen,mouse,NCBI:txid10090,,,M007,,,,transcriptomics,10x Chromium 3' v3 sequencing,MDRNv;LRNm;RO;IO;PGRNl;XII;LRNp;RPA;GRN;IRN,cell nucleus,10981,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q2,3
pBICCNsMMrBSL1aiM007d190529,specimen,mouse,NCBI:txid10090,,,M007,,,,transcriptomics,10x Chromium 3' v3 sequencing,NLLd;NLLh;KF;NLLv;SUT;V;PRNr;SUV;PB,cell nucleus,7432,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q3,4
pBICCNsMMrBSL1biM007d190529,specimen,mouse,NCBI:txid10090,,,M007,,,,transcriptomics,10x Chromium 3' v3 sequencing,NLLd;NLLh;KF;NLLv;SUT;V;PRNr;SUV;PB,cell nucleus,8770,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q3,4
pBICCNsMMrBSL1iF005d190521,specimen,mouse,NCBI:txid10090,,,F005,,,,transcriptomics,10x Chromium 3' v3 sequencing,NLLd;NLLh;KF;NLLv;SUT;V;PRNr;SUV;PB,cell nucleus,12401,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q2,1
pBICCNsMMrBSL1iF006d190514,specimen,mouse,NCBI:txid10090,,,F006,,,,transcriptomics,10x Chromium 3' v3 sequencing,NLLd;NLLh;KF;NLLv;SUT;V;PRNr;SUV;PB,cell nucleus,5612,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q2,3
pBICCNsMMrBSL1iF007d191016,specimen,mouse,NCBI:txid10090,,,F007,,,,transcriptomics,10x Chromium 3' v3 sequencing,NLLd;NLLh;KF;NLLv;SUT;V;PRNr;SUV;PB,cell nucleus,12350,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q4,4
pBICCNsMMrBSL1iM008d190717,specimen,mouse,NCBI:txid10090,,,M008,,,,transcriptomics,10x Chromium 3' v3 sequencing,NLLd;NLLh;KF;NLLv;SUT;V;PRNr;SUV;PB,cell nucleus,5455,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q3,4
pBICCNsMMrBSL1iM009d190722,specimen,mouse,NCBI:txid10090,,,M009,,,,transcriptomics,10x Chromium 3' v3 sequencing,NLLd;NLLh;KF;NLLv;SUT;V;PRNr;SUV;PB,cell nucleus,9537,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q3,4
pBICCNsMMrBSL1iM010d191022,specimen,mouse,NCBI:txid10090,,,M010,,,,transcriptomics,10x Chromium 3' v3 sequencing,NLLd;NLLh;KF;NLLv;SUT;V;PRNr;SUV;PB,cell nucleus,10616,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q4,4
pBICCNsMMrBSL2iF005d190514,specimen,mouse,NCBI:txid10090,,,F005,,,,transcriptomics,10x Chromium 3' v3 sequencing,PSV;NLLv;POR;V;PRNr;SOCl,cell nucleus,16394,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q4,4
pBICCNsMMrBSL2iF005d190521,specimen,mouse,NCBI:txid10090,,,F005,,,,transcriptomics,10x Chromium 3' v3 sequencing,PSV;NLLv;POR;V;PRNr;SOCl,cell nucleus,3938,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q2,1
pBICCNsMMrBSL2iF007d191016,specimen,mouse,NCBI:txid10090,,,F007,,,,transcriptomics,10x Chromium 3' v3 sequencing,PSV;NLLv;POR;V;PRNr;SOCl,cell nucleus,14278,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q4,4
pBICCNsMMrBSL2iM007d190529,specimen,mouse,NCBI:txid10090,,,M007,,,,transcriptomics,10x Chromium 3' v3 sequencing,PSV;NLLv;POR;V;PRNr;SOCl,cell nucleus,8654,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q3,4
pBICCNsMMrBSL2iM009d190722,specimen,mouse,NCBI:txid10090,,,M009,,,,transcriptomics,10x Chromium 3' v3 sequencing,PSV;NLLv;POR;V;PRNr;SOCl,cell nucleus,11057,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q3,4
pBICCNsMMrBSL2iM010d191022,specimen,mouse,NCBI:txid10090,,,M010,,,,transcriptomics,10x Chromium 3' v3 sequencing,PSV;NLLv;POR;V;PRNr;SOCl,cell nucleus,11328,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q4,4
pBICCNsMMrBSL3iF005d190521,specimen,mouse,NCBI:txid10090,,,F005,,,,transcriptomics,10x Chromium 3' v3 sequencing,PB;DCO;CNspg;CNlam;SUT;y;SPVO;V;SUV;KF;SPIV;PARN;MV;x,cell nucleus,13248,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q2,1
pBICCNsMMrBSL3iF006d190514,specimen,mouse,NCBI:txid10090,,,F006,,,,transcriptomics,10x Chromium 3' v3 sequencing,PB;DCO;CNspg;CNlam;SUT;y;SPVO;V;SUV;KF;SPIV;PARN;MV;x,cell nucleus,13432,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q2,2
pBICCNsMMrBSL3iF007d191016,specimen,mouse,NCBI:txid10090,,,F007,,,,transcriptomics,10x Chromium 3' v3 sequencing,PB;DCO;CNspg;CNlam;SUT;y;SPVO;V;SUV;KF;SPIV;PARN;MV;x,cell nucleus,8532,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q4,4
pBICCNsMMrBSL3iM008d190717,specimen,mouse,NCBI:txid10090,,,M008,,,,transcriptomics,10x Chromium 3' v3 sequencing,PB;DCO;CNspg;CNlam;SUT;y;SPVO;V;SUV;KF;SPIV;PARN;MV;x,cell nucleus,6384,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q3,4
pBICCNsMMrBSL3iM009d190722,specimen,mouse,NCBI:txid10090,,,M009,,,,transcriptomics,10x Chromium 3' v3 sequencing,PB;DCO;CNspg;CNlam;SUT;y;SPVO;V;SUV;KF;SPIV;PARN;MV;x,cell nucleus,12471,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q3,4
pBICCNsMMrBSL3iM010d191022,specimen,mouse,NCBI:txid10090,,,M010,,,,transcriptomics,10x Chromium 3' v3 sequencing,PB;DCO;CNspg;CNlam;SUT;y;SPVO;V;SUV;KF;SPIV;PARN;MV;x,cell nucleus,9418,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q4,4
pBICCNsMMrBSL4iF005d190514,specimen,mouse,NCBI:txid10090,,,F005,,,,transcriptomics,10x Chromium 3' v3 sequencing,PSV;ISN;SPVO;VCO;CNlam;POR;VII;CNspg;SOCl;V;PARN,cell nucleus,9246,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q4,4
pBICCNsMMrBSL4iF007d191016,specimen,mouse,NCBI:txid10090,,,F007,,,,transcriptomics,10x Chromium 3' v3 sequencing,PSV;ISN;SPVO;VCO;CNlam;POR;VII;CNspg;SOCl;V;PARN,cell nucleus,9237,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q4,4
pBICCNsMMrBSL4iF009d191029,specimen,mouse,NCBI:txid10090,,,F009,,,,transcriptomics,10x Chromium 3' v3 sequencing,PSV;ISN;SPVO;VCO;CNlam;POR;VII;CNspg;SOCl;V;PARN,cell nucleus,11147,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q4,4
pBICCNsMMrBSL4iM008d190717,specimen,mouse,NCBI:txid10090,,,M008,,,,transcriptomics,10x Chromium 3' v3 sequencing,PSV;ISN;SPVO;VCO;CNlam;POR;VII;CNspg;SOCl;V;PARN,cell nucleus,9040,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q3,4
pBICCNsMMrBSL4iM009d190722,specimen,mouse,NCBI:txid10090,,,M009,,,,transcriptomics,10x Chromium 3' v3 sequencing,PSV;ISN;SPVO;VCO;CNlam;POR;VII;CNspg;SOCl;V;PARN,cell nucleus,8810,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q3,4
pBICCNsMMrBSL4iM010d191022,specimen,mouse,NCBI:txid10090,,,M010,,,,transcriptomics,10x Chromium 3' v3 sequencing,PSV;ISN;SPVO;VCO;CNlam;POR;VII;CNspg;SOCl;V;PARN,cell nucleus,10504,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q4,4
pBICCNsMMrBSL5iF005d190521,specimen,mouse,NCBI:txid10090,,,F005,,,,transcriptomics,10x Chromium 3' v3 sequencing,y;LAV;SPIV;VCO;DCO;PARN;SPVO;LIN;x,cell nucleus,12356,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q2,1
pBICCNsMMrBSL5iF006d190514,specimen,mouse,NCBI:txid10090,,,F006,,,,transcriptomics,10x Chromium 3' v3 sequencing,y;LAV;SPIV;VCO;DCO;PARN;SPVO;LIN;x,cell nucleus,15454,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q2,2
pBICCNsMMrBSL5iF007d191016,specimen,mouse,NCBI:txid10090,,,F007,,,,transcriptomics,10x Chromium 3' v3 sequencing,y;LAV;SPIV;VCO;DCO;PARN;SPVO;LIN;x,cell nucleus,10269,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q4,4
pBICCNsMMrBSL5iM007d190529,specimen,mouse,NCBI:txid10090,,,M007,,,,transcriptomics,10x Chromium 3' v3 sequencing,y;LAV;SPIV;VCO;DCO;PARN;SPVO;LIN;x,cell nucleus,8710,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q3,4
pBICCNsMMrBSL5iM008d190717,specimen,mouse,NCBI:txid10090,,,M008,,,,transcriptomics,10x Chromium 3' v3 sequencing,y;LAV;SPIV;VCO;DCO;PARN;SPVO;LIN;x,cell nucleus,10998,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q3,4
pBICCNsMMrBSL5iM009d190722,specimen,mouse,NCBI:txid10090,,,M009,,,,transcriptomics,10x Chromium 3' v3 sequencing,y;LAV;SPIV;VCO;DCO;PARN;SPVO;LIN;x,cell nucleus,11078,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q3,4
pBICCNsMMrBSL5iM010d191022,specimen,mouse,NCBI:txid10090,,,M010,,,,transcriptomics,10x Chromium 3' v3 sequencing,y;LAV;SPIV;VCO;DCO;PARN;SPVO;LIN;x,cell nucleus,11224,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q4,4
pBICCNsMMrBSL6iF005d190710,specimen,mouse,NCBI:txid10090,,,F005,,,,transcriptomics,10x Chromium 3' v3 sequencing,LRNp;AMBv;AMBd;LIN;PGRNl;VCO;LRNm;PARN,cell nucleus,10167,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q3,4
pBICCNsMMrBSL6iF007d191016,specimen,mouse,NCBI:txid10090,,,F007,,,,transcriptomics,10x Chromium 3' v3 sequencing,LRNp;AMBv;AMBd;LIN;PGRNl;VCO;LRNm;PARN,cell nucleus,11173,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q4,4
pBICCNsMMrBSL6iF009d191029,specimen,mouse,NCBI:txid10090,,,F009,,,,transcriptomics,10x Chromium 3' v3 sequencing,LRNp;AMBv;AMBd;LIN;PGRNl;VCO;LRNm;PARN,cell nucleus,12183,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q4,4
pBICCNsMMrBSL6iM008d190722,specimen,mouse,NCBI:txid10090,,,M008,,,,transcriptomics,10x Chromium 3' v3 sequencing,LRNp;AMBv;AMBd;LIN;PGRNl;VCO;LRNm;PARN,cell nucleus,9961,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q3,4
pBICCNsMMrBSL6iM009d190722,specimen,mouse,NCBI:txid10090,,,M009,,,,transcriptomics,10x Chromium 3' v3 sequencing,LRNp;AMBv;AMBd;LIN;PGRNl;VCO;LRNm;PARN,cell nucleus,9170,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q3,4
pBICCNsMMrBSL6iM010d191022,specimen,mouse,NCBI:txid10090,,,M010,,,,transcriptomics,10x Chromium 3' v3 sequencing,LRNp;AMBv;AMBd;LIN;PGRNl;VCO;LRNm;PARN,cell nucleus,11570,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q4,4
pBICCNsMMrBSL7iF005d190521,specimen,mouse,NCBI:txid10090,,,F005,,,,transcriptomics,10x Chromium 3' v3 sequencing,SPVI;MDRNd;ECU;SPVC;CU;IRN;PARN,cell nucleus,12682,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q2,1
pBICCNsMMrBSL7iF005d190710,specimen,mouse,NCBI:txid10090,,,F005,,,,transcriptomics,10x Chromium 3' v3 sequencing,SPVI;MDRNd;ECU;SPVC;CU;IRN;PARN,cell nucleus,10976,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q3,4
pBICCNsMMrBSL7iF007d191016,specimen,mouse,NCBI:txid10090,,,F007,,,,transcriptomics,10x Chromium 3' v3 sequencing,SPVI;MDRNd;ECU;SPVC;CU;IRN;PARN,cell nucleus,8801,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q4,4
pBICCNsMMrBSL7iM007d190529,specimen,mouse,NCBI:txid10090,,,M007,,,,transcriptomics,10x Chromium 3' v3 sequencing,SPVI;MDRNd;ECU;SPVC;CU;IRN;PARN,cell nucleus,4671,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q3,4
pBICCNsMMrBSL7iM008d190722,specimen,mouse,NCBI:txid10090,,,M008,,,,transcriptomics,10x Chromium 3' v3 sequencing,SPVI;MDRNd;ECU;SPVC;CU;IRN;PARN,cell nucleus,9026,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q3,4
pBICCNsMMrBSL7iM009d190722,specimen,mouse,NCBI:txid10090,,,M009,,,,transcriptomics,10x Chromium 3' v3 sequencing,SPVI;MDRNd;ECU;SPVC;CU;IRN;PARN,cell nucleus,11651,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q3,4
pBICCNsMMrBSL7iM010d191022,specimen,mouse,NCBI:txid10090,,,M010,,,,transcriptomics,10x Chromium 3' v3 sequencing,SPVI;MDRNd;ECU;SPVC;CU;IRN;PARN,cell nucleus,9083,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q4,4
pBICCNsMMrBSL8iF005d190521,specimen,mouse,NCBI:txid10090,,,F005,,,,transcriptomics,10x Chromium 3' v3 sequencing,IRN;AMBd;SPVC;LRNm;SPVI;MDRNd;MDRNv;LRNp;PGRNl,cell nucleus,24547,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q2,1
pBICCNsMMrBSL8iF005d190710,specimen,mouse,NCBI:txid10090,,,F005,,,,transcriptomics,10x Chromium 3' v3 sequencing,IRN;AMBd;SPVC;LRNm;SPVI;MDRNd;MDRNv;LRNp;PGRNl,cell nucleus,14100,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q3,4
pBICCNsMMrBSL8iF007d191016,specimen,mouse,NCBI:txid10090,,,F007,,,,transcriptomics,10x Chromium 3' v3 sequencing,IRN;AMBd;SPVC;LRNm;SPVI;MDRNd;MDRNv;LRNp;PGRNl,cell nucleus,9792,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q4,4
pBICCNsMMrBSL8iM007d190529,specimen,mouse,NCBI:txid10090,,,M007,,,,transcriptomics,10x Chromium 3' v3 sequencing,IRN;AMBd;SPVC;LRNm;SPVI;MDRNd;MDRNv;LRNp;PGRNl,cell nucleus,9339,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q3,4
pBICCNsMMrBSL8iM008d190722,specimen,mouse,NCBI:txid10090,,,M008,,,,transcriptomics,10x Chromium 3' v3 sequencing,IRN;AMBd;SPVC;LRNm;SPVI;MDRNd;MDRNv;LRNp;PGRNl,cell nucleus,10800,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q3,4
pBICCNsMMrBSL8iM010d191022,specimen,mouse,NCBI:txid10090,,,M010,,,,transcriptomics,10x Chromium 3' v3 sequencing,IRN;AMBd;SPVC;LRNm;SPVI;MDRNd;MDRNv;LRNp;PGRNl,cell nucleus,6627,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q4,4
pBICCNsMMrBSM1iF006d190514,specimen,mouse,NCBI:txid10090,,,F006,,,,transcriptomics,10x Chromium 3' v3 sequencing,DTN;NI;B;SLD;LDT;SLC;SG;LC;RPO;CSm;CSl;PCG;PRNr;TRN;SUV;PRNc,cell nucleus,7895,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q2,3
pBICCNsMMrBSM1iF007d191016,specimen,mouse,NCBI:txid10090,,,F007,,,,transcriptomics,10x Chromium 3' v3 sequencing,DTN;NI;B;SLD;LDT;SLC;SG;LC;RPO;CSm;CSl;PCG;PRNr;TRN;SUV;PRNc,cell nucleus,11720,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q4,4
pBICCNsMMrBSM1iF008d191029,specimen,mouse,NCBI:txid10090,,,F008,,,,transcriptomics,10x Chromium 3' v3 sequencing,DTN;NI;B;SLD;LDT;SLC;SG;LC;RPO;CSm;CSl;PCG;PRNr;TRN;SUV;PRNc,cell nucleus,9459,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q4,4
pBICCNsMMrBSM1iM008d190715,specimen,mouse,NCBI:txid10090,,,M008,,,,transcriptomics,10x Chromium 3' v3 sequencing,DTN;NI;B;SLD;LDT;SLC;SG;LC;RPO;CSm;CSl;PCG;PRNr;TRN;SUV;PRNc,cell nucleus,7506,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q3,4
pBICCNsMMrBSM1iM009d190722,specimen,mouse,NCBI:txid10090,,,M009,,,,transcriptomics,10x Chromium 3' v3 sequencing,DTN;NI;B;SLD;LDT;SLC;SG;LC;RPO;CSm;CSl;PCG;PRNr;TRN;SUV;PRNc,cell nucleus,9765,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q3,4
pBICCNsMMrBSM1iM010d191022,specimen,mouse,NCBI:txid10090,,,M010,,,,transcriptomics,10x Chromium 3' v3 sequencing,DTN;NI;B;SLD;LDT;SLC;SG;LC;RPO;CSm;CSl;PCG;PRNr;TRN;SUV;PRNc,cell nucleus,10160,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q4,4
pBICCNsMMrBSM2iF006d190514,specimen,mouse,NCBI:txid10090,,,F006,,,,transcriptomics,10x Chromium 3' v3 sequencing,PG;NTB;PRNc;TRN;CSm;PRNr;CSl;RPA;POR;RM;RPO;VII;SOCm;SOCl,cell nucleus,12619,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q2,3
pBICCNsMMrBSM2iF007d191016,specimen,mouse,NCBI:txid10090,,,F007,,,,transcriptomics,10x Chromium 3' v3 sequencing,PG;NTB;PRNc;TRN;CSm;PRNr;CSl;RPA;POR;RM;RPO;VII;SOCm;SOCl,cell nucleus,13677,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2019Q4,4
