Sample ID,Sample Specimen Type (CV),Species (CV),Species NCBI Taxonomy ID,Parent Specimen ID,Parent Specimen Type (CV),Subject ID,Age ,Sex (CV),Genotype,Modality  (CV),Technique  (CV),Anatomical Structure (CV),Subspecimen Type (CV),Total Processed Subspecimens,Organization (CV),Investigator,Grant Number (CV),Data Collection (CV),R24 Name (CV),R24 link,Comments,Metadata Submission
pBICCNsMMrCBSIMiM002d190312VII,specimen,mouse,NCBI:txid10090,,,M002,,,,transcriptomics,10x Chromium 3' v3 sequencing,SIM,cell nucleus,7773,Cold Spring Harbor Laboratory; Broad Institute,Aviv Regev; Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,"http://data.nemoarchive.org/biccn/lab/regev/transcriptome/sncell/, http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/",,2019Q2
pBICCNsMMrENTENTiM017d210119A2,cell nucleus,mouse,NCBI:txid10090,,,M017,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,ENT,cell nucleus,8314,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrENTENTiM017d210119A3,cell nucleus,mouse,NCBI:txid10090,,,M017,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,ENT,cell nucleus,10077,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrENTENTiM017d210119B1,cell nucleus,mouse,NCBI:txid10090,,,M017,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,ENT,cell nucleus,12905,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrENTENTiM017d210119B2,cell nucleus,mouse,NCBI:txid10090,,,M017,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,ENT,cell nucleus,13802,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrENTENTiM017d210119B3,cell nucleus,mouse,NCBI:txid10090,,,M017,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,ENT,cell nucleus,14351,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrENTENTiF016d210119A1,cell nucleus,mouse,NCBI:txid10090,,,F016,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,ENT,cell nucleus,11365,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrENTENTiF016d210119A2,cell nucleus,mouse,NCBI:txid10090,,,F016,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,ENT,cell nucleus,12612,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrENTENTiF016d210119A3,cell nucleus,mouse,NCBI:txid10090,,,F016,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,ENT,cell nucleus,11247,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrENTENTiF016d210119B2,cell nucleus,mouse,NCBI:txid10090,,,F016,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,ENT,cell nucleus,12881,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrOLFOLFiF014d201201A1,cell nucleus,mouse,NCBI:txid10090,,,F014,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,OLF,cell nucleus,8961,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrOLFOLFiF014d201201A2,cell nucleus,mouse,NCBI:txid10090,,,F014,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,OLF,cell nucleus,8354,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrOLFOLFiF014d201201A3,cell nucleus,mouse,NCBI:txid10090,,,F014,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,OLF,cell nucleus,9249,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrOLFOLFiF015d201201B1,cell nucleus,mouse,NCBI:txid10090,,,F015,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,OLF,cell nucleus,10057,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrOLFOLFiF015d201201B2,cell nucleus,mouse,NCBI:txid10090,,,F015,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,OLF,cell nucleus,9236,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrOLFOLFiF015d201201B3,cell nucleus,mouse,NCBI:txid10090,,,F015,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,OLF,cell nucleus,9303,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrOLFOLFiM015d201201C1,cell nucleus,mouse,NCBI:txid10090,,,M015,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,OLF,cell nucleus,7295,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrOLFOLFiM015d201201C2,cell nucleus,mouse,NCBI:txid10090,,,M015,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,OLF,cell nucleus,6364,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrOLFOLFiM016d201201D1,cell nucleus,mouse,NCBI:txid10090,,,M016,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,OLF,cell nucleus,9685,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrOLFOLFiM016d201201D2,cell nucleus,mouse,NCBI:txid10090,,,M016,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,OLF,cell nucleus,12384,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrOLFOLFiM016d201201D3,cell nucleus,mouse,NCBI:txid10090,,,M016,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,OLF,cell nucleus,9516,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrOLFOLFiM017d210119E1,cell nucleus,mouse,NCBI:txid10090,,,M017,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,OLF,cell nucleus,1188,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrOLFOLFiM017d210119E2,cell nucleus,mouse,NCBI:txid10090,,,M017,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,OLF,cell nucleus,9788,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrOLFOLFiM017d210119E3,cell nucleus,mouse,NCBI:txid10090,,,M017,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,OLF,cell nucleus,10743,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrOLFOLFiM018d210119F1,cell nucleus,mouse,NCBI:txid10090,,,M018,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,OLF,cell nucleus,10690,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrOLFOLFiM018d210119F2,cell nucleus,mouse,NCBI:txid10090,,,M018,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,OLF,cell nucleus,10140,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrOLFOLFiM018d210119F3,cell nucleus,mouse,NCBI:txid10090,,,M018,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,OLF,cell nucleus,10566,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrOLFOLFiF016d210119G1,cell nucleus,mouse,NCBI:txid10090,,,F016,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,OLF,cell nucleus,9456,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrOLFOLFiF016d210119G2,cell nucleus,mouse,NCBI:txid10090,,,F016,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,OLF,cell nucleus,9252,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrOLFOLFiF016d210119G3,cell nucleus,mouse,NCBI:txid10090,,,F016,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,OLF,cell nucleus,10459,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrOLFOLFiF017d210119H1,cell nucleus,mouse,NCBI:txid10090,,,F017,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,OLF,cell nucleus,13275,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrOLFOLFiF017d210119H2,cell nucleus,mouse,NCBI:txid10090,,,F017,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,OLF,cell nucleus,9927,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrOLFOLFiF017d210119H3,cell nucleus,mouse,NCBI:txid10090,,,F017,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,OLF,cell nucleus,11505,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrHPFDG1iF014d210217,cell nucleus,mouse,NCBI:txid10090,,,F014,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,HPF,cell nucleus,11561,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrHPFDG2iF014d210217,cell nucleus,mouse,NCBI:txid10090,,,F014,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,HPF,cell nucleus,12018,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrHPFDG3iF014d210217,cell nucleus,mouse,NCBI:txid10090,,,F014,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,HPF,cell nucleus,11394,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrHPFCA1iF014d210217,cell nucleus,mouse,NCBI:txid10090,,,F014,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,HPF,cell nucleus,12421,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrHPFCA2iF014d210217,cell nucleus,mouse,NCBI:txid10090,,,F014,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,HPF,cell nucleus,12119,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrHPFCA3iF014d210217,cell nucleus,mouse,NCBI:txid10090,,,F014,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,HPF,cell nucleus,8350,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrHPFCA2CA31iF014d210217,cell nucleus,mouse,NCBI:txid10090,,,F014,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,HPF,cell nucleus,10221,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrHPFCA2CA32iF014d210217,cell nucleus,mouse,NCBI:txid10090,,,F014,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,HPF,cell nucleus,11750,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrHPFDG1iM017d210223,cell nucleus,mouse,NCBI:txid10090,,,M017,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,HPF,cell nucleus,13723,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrHPFDG2iM017d210223,cell nucleus,mouse,NCBI:txid10090,,,M017,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,HPF,cell nucleus,12070,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrHPFDG3iM017d210223,cell nucleus,mouse,NCBI:txid10090,,,M017,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,HPF,cell nucleus,13189,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrHPFCA1iM017d210223,cell nucleus,mouse,NCBI:txid10090,,,M017,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,HPF,cell nucleus,15176,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrHPFCA2iM017d210223,cell nucleus,mouse,NCBI:txid10090,,,M017,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,HPF,cell nucleus,15258,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrHPFCA3iM017d210223,cell nucleus,mouse,NCBI:txid10090,,,M017,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,HPF,cell nucleus,14726,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrHPFCA2CA3iM017d210223A1,cell nucleus,mouse,NCBI:txid10090,,,M017,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,HPF,cell nucleus,12537,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrHPFCA2CA3iM017d210223A2,cell nucleus,mouse,NCBI:txid10090,,,M017,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,HPF,cell nucleus,13399,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrENTENTiF016d210203B3,cell nucleus,mouse,NCBI:txid10090,,,F016,P56,female,,transcriptomics,10x Chromium 3' v3 sequencing,ENT,cell nucleus,12168,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrSUBMiM016d210219A1,cell nucleus,mouse,NCBI:txid10090,,,M016,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,SUB,cell nucleus,10466,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrSUBMiM016d210219A2,cell nucleus,mouse,NCBI:txid10090,,,M016,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,SUB,cell nucleus,10388,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrSUBMiM016d210219A3,cell nucleus,mouse,NCBI:txid10090,,,M016,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,SUB,cell nucleus,11377,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrSUBMiM016d210219B1,cell nucleus,mouse,NCBI:txid10090,,,M016,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,SUB,cell nucleus,19825,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrSUBMiM016d210219B2,cell nucleus,mouse,NCBI:txid10090,,,M016,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,SUB,cell nucleus,19294,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrSUBMiM016d210219B3,cell nucleus,mouse,NCBI:txid10090,,,M016,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,SUB,cell nucleus,9207,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT1iM013d210222A1,cell nucleus,mouse,NCBI:txid10090,,,M013,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,7888,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT1iM013d210222A2,cell nucleus,mouse,NCBI:txid10090,,,M013,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,6068,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT2iM013d210224A1,cell nucleus,mouse,NCBI:txid10090,,,M013,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,11655,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT2iM013d210224A2,cell nucleus,mouse,NCBI:txid10090,,,M013,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,14496,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT2iM013d210224A3,cell nucleus,mouse,NCBI:txid10090,,,M013,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,12164,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT3iM013d210224A1,cell nucleus,mouse,NCBI:txid10090,,,M013,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,13531,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT3iM013d210224A2,cell nucleus,mouse,NCBI:txid10090,,,M013,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,10207,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT3iM013d210224A3,cell nucleus,mouse,NCBI:txid10090,,,M013,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,14327,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT4iM013d210226A2,cell nucleus,mouse,NCBI:txid10090,,,M013,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,13686,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT4iM013d210226A3,cell nucleus,mouse,NCBI:txid10090,,,M013,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,14247,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT5iM013d210226A1,cell nucleus,mouse,NCBI:txid10090,,,M013,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,13011,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT5iM013d210226A2,cell nucleus,mouse,NCBI:txid10090,,,M013,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,12253,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrTHT5iM013d210226A3,cell nucleus,mouse,NCBI:txid10090,,,M013,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,TH,cell nucleus,9130,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrRSPMiM015d210208A1,cell nucleus,mouse,NCBI:txid10090,,,M015,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,RSP,cell nucleus,10592,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
pBICCNsMMrRSPMiM015d210208A2,cell nucleus,mouse,NCBI:txid10090,,,M015,P56,male,,transcriptomics,10x Chromium 3' v3 sequencing,RSP,cell nucleus,9857,Cold Spring Harbor Laboratory; Broad Institute,Evan Macosko,1U19MH114821-01,huang_sn_10xv3,NEMO,http://data.nemoarchive.org/biccn/lab/macosko/transcriptome/sncell/,,2021Q2
