Sample.ID,Species.CV,Species.NCBI.Taxonomy.ID,Donor.id,Genotype,Modality.CV,Technique.CV,Anatomical.Structure.CV,Subspecimen.Type.CV,Total.Processed.Subspecimens,Organization.CV,Investigator,Grant.Number.CV,Project.CV,R24.Name.CV,R24.link,Comments,Metadata.Submission,Wrangler.Notes
1028166110,mouse,NCBI:txid10090,525798,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v2 sequencing,TEa-PERI-ECT,Cells,6568,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv2,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
1031544486,mouse,NCBI:txid10090,529272,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v2 sequencing,HIP,Cells,8671,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv2,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
1031547408,mouse,NCBI:txid10090,529273,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v3 sequencing,HIP,Cells,13318,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv3,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
1031667752,mouse,NCBI:txid10090,529270,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v2 sequencing,HIP,Cells,7010,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv2,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
1031673181,mouse,NCBI:txid10090,529271,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v3 sequencing,HIP,Cells,9102,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv3,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
1032150965,mouse,NCBI:txid10090,443008,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v3 sequencing,STR,Cells,23679,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv3,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
1037490402,mouse,NCBI:txid10090,452096,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v3 sequencing,ENT,Cells,22286,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv3,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
1042363663,mouse,NCBI:txid10090,536274,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v3 sequencing,STR,Cells,7464,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv3,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
1043968188,mouse,NCBI:txid10090,538745,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v3 sequencing,STR,Cells,8282,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv3,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
1044930047,mouse,NCBI:txid10090,539606,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v3 sequencing,STR,Cells,10657,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv3,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
1045806026,mouse,NCBI:txid10090,540565,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v3 sequencing,STR,Cells,10204,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sc_10xv3,NEMO,{http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/10X/},,2020Q4,
670328008,mouse,NCBI:txid10090,375738,Slc32a1-T2A-FlpO/wt;Ai65(RCFL-tdT)/wt,transcriptomics,10x Chromium 3 v2 sequencing,MOp,Nuclei,21027,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sn_10xv2,NEMO,,,2020Q4,
670332037,mouse,NCBI:txid10090,376425,Scnn1a-Tg3-Cre/wt,transcriptomics,10x Chromium 3 v2 sequencing,MOp,Nuclei,20837,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sn_10xv2,NEMO,,,2020Q4,
684133120,mouse,NCBI:txid10090,383185,Calb2-IRES-Cre/wt,transcriptomics,10x Chromium 3 v2 sequencing,MOp,Nuclei,24595,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sn_10xv2,NEMO,,,2020Q4,
684161151,mouse,NCBI:txid10090,383185,Calb2-IRES-Cre/wt,transcriptomics,10x Chromium 3 v2 sequencing,MOp,Nuclei,24443,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sn_10xv2,NEMO,,,2020Q4,
790013320,mouse,NCBI:txid10090,427311,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,transcriptomics,10x Chromium 3 v3 sequencing,MOp,Nuclei,90382,Allen Institute for Brain Science,Hongkui Zeng,1U19MH114830-01,zeng_sn_10xv3,NEMO,,,2020Q4,
